Date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,Day.Sum
08/09/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/10/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/12/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/13/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/14/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/15/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/16/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/20/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/21/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/24/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/26/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/27/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/28/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/29/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
08/31/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/01/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/02/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/04/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/05/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/08/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/10/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/12/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/13/2013,0,4,0,0,0,0,0,0,0,0,0,4
09/14/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/15/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/16/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/17/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/18/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/19/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/20/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/21/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/24/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/26/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/27/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/28/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/29/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/01/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/04/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/05/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/08/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/09/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/16/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/17/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/18/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/19/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/20/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/21/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2013,4,8,0,0,0,0,0,0,0,0,0,12
10/29/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/01/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/03/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/04/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/07/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/08/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/09/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/13/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/14/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/15/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/16/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/17/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/18/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2013,4,4,0,0,0,0,0,0,0,0,0,8
11/20/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/21/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/24/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/03/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/05/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/06/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,6,6,0,0,0,0,0,0,0,0,0,12
12/08/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/13/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/14/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/15/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/29/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2013,0,0,0,0,0,0,0,0,0,0,0,0
01/01/2014,12,12,0,0,0,0,0,0,0,0,0,24
01/02/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/03/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/04/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/06/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/10/2014,8,8,0,0,0,0,0,0,0,0,0,16
01/11/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/14/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2014,2,2,0,0,0,0,0,0,0,0,0,4
