Date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,Day.Sum
09/18/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/19/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/20/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/21/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/24/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/26/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/27/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/28/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/29/2013,0,0,0,0,0,0,0,0,0,0,0,0
09/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/01/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/04/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/05/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/08/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/09/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2013,4,22,4,4,2,2,4,2,2,4,0,50
10/16/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/17/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/18/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/19/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/20/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/21/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/01/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2013,0,0,0,0,0,0,8,0,0,2,0,10
11/03/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/04/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/07/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/08/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/09/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/13/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/14/2013,2,0,0,0,0,0,0,0,4,2,0,8
11/15/2013,4,0,0,0,0,0,2,0,12,6,0,24
11/16/2013,4,0,0,0,0,0,0,0,4,0,0,8
11/17/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/18/2013,0,6,0,0,0,0,0,0,0,0,0,6
11/19/2013,0,2,2,2,4,2,0,2,14,0,0,28
11/20/2013,0,0,0,0,0,0,0,2,2,0,0,4
11/21/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/24/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/03/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/05/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/06/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,4,38,36,6,20,4,0,50,2,0,0,160
12/08/2013,0,2,0,0,0,0,0,0,2,0,0,4
12/09/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2013,4,116,16,4,16,6,0,34,28,8,0,232
12/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2013,14,168,34,8,20,2,80,70,18,0,0,414
12/13/2013,2,72,6,4,8,10,0,26,16,0,0,144
12/14/2013,2,48,10,2,8,2,0,16,4,4,0,96
12/15/2013,0,2,0,0,0,0,0,0,2,0,0,4
12/16/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2013,2,106,12,4,14,16,0,22,32,4,0,212
12/18/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2013,0,46,4,2,10,10,0,12,8,0,0,92
12/21/2013,2,42,8,2,6,2,0,14,6,2,0,84
12/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2013,4,102,12,4,8,4,0,28,38,4,0,204
12/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2013,0,158,0,0,4,26,0,72,54,0,0,314
12/27/2013,4,74,2,4,6,12,0,22,26,0,0,150
12/28/2013,4,80,20,4,12,4,0,28,4,4,0,160
12/29/2013,0,0,0,2,0,0,0,0,2,0,0,4
12/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2013,6,96,10,6,8,10,0,28,22,6,0,192
01/01/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/02/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/03/2014,2,72,4,2,4,12,0,8,40,0,0,144
01/04/2014,2,48,12,4,8,2,0,16,4,4,0,100
01/05/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/06/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2014,2,100,12,4,10,12,0,22,36,2,0,200
01/08/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/10/2014,0,38,4,0,2,6,0,6,20,0,0,76
01/11/2014,2,36,8,2,6,2,0,12,2,2,0,72
01/12/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/14/2014,2,108,20,2,14,8,0,32,28,2,0,216
01/15/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/17/2014,0,10,2,0,2,2,0,2,2,0,0,20
