Date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,Day.Sum
12/22/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/23/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/2015,2,0,2,0,0,0,0,0,0,0,0,,,,,4
01/03/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/14/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/17/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/21/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/24/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/25/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/26/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/27/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/28/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/29/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/31/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/02/2015,0,0,2,2,4,0,2,0,2,14,2,,,,,28
02/03/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/04/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/06/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/09/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/10/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/11/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/13/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/14/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/15/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/17/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/18/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/19/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/21/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/22/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/23/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/24/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/25/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/26/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/27/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/02/2015,0,0,10,0,2,0,2,0,0,4,2,,,,,20
03/03/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/05/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/06/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/07/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/09/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/2015,0,0,8,8,0,0,2,0,0,6,0,,,,,24
03/11/2015,0,0,8,18,0,0,4,0,0,6,0,,,,,36
03/12/2015,0,0,6,16,0,0,2,0,0,6,2,,,,,32
03/13/2015,0,0,8,16,0,0,4,0,0,4,0,,,,,32
03/14/2015,0,0,2,2,0,0,0,0,0,0,0,,,,,4
03/15/2015,0,0,4,10,0,0,2,0,0,4,0,,,,,20
03/16/2015,0,0,4,6,0,0,0,0,0,2,0,,,,,12
03/17/2015,0,0,4,8,0,0,2,0,0,2,0,,,,,16
03/18/2015,0,0,12,14,0,0,0,0,0,2,0,,,,,28
03/19/2015,0,0,4,8,0,0,0,0,0,4,0,,,,,16
03/20/2015,0,0,10,16,0,0,2,0,0,4,0,,,,,32
03/21/2015,0,0,2,4,0,0,0,0,0,2,0,,,,,8
03/22/2015,0,0,4,8,0,0,0,0,0,4,0,,,,,16
03/23/2015,2,2,12,36,2,2,4,2,2,6,2,,,,,72
03/24/2015,0,0,18,10,0,0,0,0,22,14,0,,,,,64
03/25/2015,0,0,8,14,0,0,2,0,0,4,0,,,,,28
03/26/2015,0,0,6,6,0,0,0,0,0,0,0,,,,,12
03/27/2015,0,0,6,8,0,0,0,0,0,2,0,,,,,16
03/28/2015,0,0,2,10,0,0,4,0,0,4,0,,,,,20
03/29/2015,0,0,4,10,0,0,2,0,0,4,0,,,,,20
03/30/2015,0,0,4,6,0,0,0,0,0,2,0,,,,,12
03/31/2015,0,0,8,22,2,0,2,0,2,6,2,,,,,44
04/01/2015,0,0,10,34,2,0,8,0,2,10,2,,,,,68
04/02/2015,0,0,10,18,2,0,2,0,0,2,2,,,,,36
04/03/2015,0,0,10,16,0,0,0,0,0,6,0,,,,,32
04/04/2015,0,0,2,4,0,0,0,0,0,2,0,,,,,8
04/05/2015,0,0,2,6,0,0,0,0,0,4,0,,,,,12
04/06/2015,0,0,4,12,0,0,2,0,0,6,0,,,,,24
04/07/2015,0,0,6,10,0,0,0,0,0,4,0,,,,,20
04/08/2015,0,0,6,8,0,0,0,0,0,2,0,,,,,16
04/09/2015,0,0,16,52,4,0,8,0,2,14,8,,,,,104
04/10/2015,0,0,4,14,2,0,2,0,2,2,2,,,,,28
04/11/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/2015,0,0,6,10,0,0,0,0,0,4,0,,,,,20
04/13/2015,0,0,10,14,0,0,0,0,0,4,0,,,,,28
04/14/2015,0,0,8,14,0,0,2,0,0,4,0,,,,,28
04/15/2015,0,0,12,16,0,0,2,0,0,2,0,,,,,32
04/16/2015,0,0,16,46,2,0,12,0,0,10,6,,,,,92
04/17/2015,0,0,8,8,0,0,0,0,0,0,0,,,,,16
04/18/2015,0,0,2,8,0,0,2,0,0,4,0,,,,,16
04/19/2015,0,0,2,6,0,0,0,0,0,4,0,,,,,12
04/20/2015,0,0,8,10,0,0,0,0,0,2,0,,,,,20
04/21/2015,0,0,10,16,0,0,0,0,0,6,0,,,,,32
04/22/2015,0,0,10,18,0,0,0,0,0,8,0,,,,,36
04/23/2015,0,0,2,10,0,0,2,0,0,6,0,,,,,20
04/24/2015,0,0,2,6,0,0,0,0,0,4,0,,,,,12
04/25/2015,0,0,4,8,0,0,2,0,0,2,0,,,,,16
04/26/2015,0,0,2,6,0,0,0,0,0,4,0,,,,,12
04/27/2015,0,0,6,18,2,0,4,0,0,4,2,,,,,36
04/28/2015,0,0,12,32,0,0,6,0,0,10,4,,,,,64
04/29/2015,0,0,10,44,6,2,8,2,2,8,6,,,,,88
04/30/2015,0,0,6,12,0,0,0,0,0,6,0,,,,,24
05/01/2015,0,0,24,34,0,0,2,0,0,8,0,,,,,68
05/02/2015,0,0,2,10,0,0,2,0,0,6,0,,,,,20
05/03/2015,0,0,4,6,0,0,0,0,0,2,0,,,,,12
05/04/2015,2,2,12,34,2,2,2,2,2,6,2,,,,,68
05/05/2015,2,2,14,50,2,2,8,2,2,14,2,,,,,100
05/06/2015,0,0,14,34,0,0,6,0,0,12,2,,,,,68
05/07/2015,0,0,14,30,0,0,4,0,0,8,4,,,,,60
05/08/2015,0,0,20,62,6,0,12,0,2,14,8,,,,,124
05/09/2015,0,0,6,8,0,0,0,0,0,2,0,,,,,16
05/10/2015,0,0,6,8,0,0,0,0,0,2,0,,,,,16
05/11/2015,0,0,18,38,0,0,4,0,0,14,2,,,,,76
05/12/2015,0,0,6,16,2,0,2,0,0,4,2,,,,,32
05/13/2015,0,0,18,48,2,0,10,0,0,16,2,,,,,96
05/14/2015,12,0,14,28,2,2,6,2,2,8,4,,,,,80
05/15/2015,0,0,10,18,0,0,2,0,0,6,0,,,,,36
05/16/2015,0,0,2,4,0,0,0,0,0,2,0,,,,,8
05/17/2015,2,2,4,26,2,2,2,2,2,6,2,,,,,52
05/18/2015,0,0,10,14,0,0,0,0,0,4,0,,,,,28
05/19/2015,0,0,12,26,2,0,2,0,0,8,2,,,,,52
05/20/2015,0,0,16,32,2,0,2,0,0,10,2,,,,,64
05/21/2015,0,0,12,18,0,0,0,0,0,6,0,,,,,36
05/22/2015,0,0,14,32,2,0,2,2,2,8,2,,,,,64
05/23/2015,0,0,4,10,0,0,0,0,0,6,0,,,,,20
05/24/2015,0,0,4,6,0,0,0,0,0,2,0,,,,,12
05/25/2015,0,0,2,4,0,0,0,0,0,2,0,,,,,8
05/26/2015,0,0,6,12,0,0,0,0,0,6,0,,,,,24
05/27/2015,0,0,12,26,0,0,2,0,0,10,2,,,,,52
05/28/2015,0,0,10,18,0,0,0,0,0,8,0,,,,,36
05/29/2015,0,0,10,26,2,0,2,0,0,10,2,,,,,52
05/30/2015,0,0,6,8,0,0,0,0,0,2,0,,,,,16
05/31/2015,0,0,6,12,0,0,2,0,0,4,0,,,,,24
06/01/2015,0,0,10,30,2,0,6,0,0,10,2,,,,,60
06/02/2015,0,14,6,6,2,0,2,0,2,2,2,,,,,36
06/03/2015,0,0,12,30,2,0,6,0,0,8,2,,,,,60
06/04/2015,4,4,24,94,8,4,12,4,8,16,10,,,,,188
06/05/2015,0,0,8,50,4,0,14,0,2,10,12,,,,,100
06/06/2015,0,0,2,4,0,0,0,0,0,2,0,,,,,8
06/07/2015,0,0,4,8,0,0,0,0,0,4,0,,,,,16
06/08/2015,0,0,20,30,0,0,0,0,0,10,0,,,,,60
06/09/2015,0,0,10,22,0,0,2,0,0,10,0,,,,,44
06/10/2015,0,0,8,18,0,0,2,0,0,8,0,,,,,36
06/11/2015,0,0,6,14,2,0,2,0,0,2,2,,,,,28
06/12/2015,0,0,10,38,6,0,4,2,6,4,6,,,,,76
06/13/2015,0,0,6,12,0,0,0,0,0,6,0,,,,,24
06/14/2015,0,0,4,6,0,0,0,0,0,2,0,,,,,12
06/15/2015,0,0,10,24,2,0,4,0,0,4,4,,,,,48
06/16/2015,0,0,6,12,0,0,0,0,0,6,0,,,,,24
06/17/2015,0,0,12,22,0,0,2,0,0,6,2,,,,,44
06/18/2015,0,0,12,28,2,0,2,2,2,6,2,,,,,56
06/19/2015,0,0,4,14,0,0,2,0,0,6,2,,,,,28
06/20/2015,0,0,2,8,0,0,0,0,0,6,0,,,,,16
06/21/2015,0,0,6,10,0,0,0,0,0,4,0,,,,,20
06/22/2015,0,0,22,48,2,0,6,0,2,12,4,,,,,96
06/23/2015,0,0,14,22,0,0,0,0,0,8,0,,,,,44
06/24/2015,0,0,10,40,2,0,8,0,2,12,6,,,,,80
06/25/2015,0,0,12,24,0,0,2,0,0,8,2,,,,,48
06/26/2015,0,0,8,16,0,0,4,0,0,4,0,,,,,32
06/27/2015,0,0,4,8,0,0,0,0,0,4,0,,,,,16
06/28/2015,0,0,4,10,0,0,2,0,0,4,0,,,,,20
06/29/2015,0,0,10,16,0,0,0,0,0,6,0,,,,,32
06/30/2015,0,0,8,28,4,0,2,4,4,4,2,,,,,56
07/01/2015,0,0,8,16,0,0,2,0,0,6,0,,,,,32
07/02/2015,0,0,16,28,0,0,4,0,0,8,0,,,,,56
07/03/2015,0,0,4,10,0,0,2,0,0,4,0,,,,,20
07/04/2015,0,0,6,8,0,0,0,0,0,2,0,,,,,16
07/05/2015,0,0,4,14,0,0,4,0,0,6,0,,,,,28
07/06/2015,2,0,14,36,2,2,4,2,2,6,2,,,,,72
07/07/2015,0,0,22,38,0,0,4,0,0,12,0,,,,,76
07/08/2015,14,0,26,36,0,0,8,0,0,14,2,,,,,100
07/09/2015,0,0,28,48,2,0,10,0,2,14,4,,,,,108
07/10/2015,0,0,6,12,0,0,2,0,0,2,2,,,,,24
07/11/2015,0,0,2,2,0,0,0,0,0,0,0,,,,,4
07/12/2015,0,0,8,10,0,0,0,0,0,2,0,,,,,20
07/13/2015,0,0,10,20,0,0,2,0,0,8,0,,,,,40
07/14/2015,0,0,8,14,0,0,2,0,0,2,2,,,,,28
07/15/2015,0,0,14,28,0,0,4,0,0,10,0,,,,,56
07/16/2015,0,0,12,16,0,0,2,0,0,2,0,,,,,32
07/17/2015,0,0,12,54,2,2,12,2,2,10,12,,,,,108
07/18/2015,2,0,8,10,0,0,2,0,0,2,0,,,,,24
07/19/2015,0,2,12,12,0,0,0,0,0,2,0,,,,,28
07/20/2015,0,0,14,24,0,0,0,0,0,10,0,,,,,48
07/21/2015,16,0,22,22,0,0,4,0,0,10,2,,,,,76
07/22/2015,0,0,10,22,0,0,4,0,0,4,4,,,,,44
07/23/2015,0,0,10,20,0,0,0,0,0,10,0,,,,,40
07/24/2015,0,0,12,20,0,0,2,0,0,4,2,,,,,40
07/25/2015,0,0,4,16,2,0,4,0,0,4,2,,,,,32
07/26/2015,0,0,4,6,0,0,0,0,0,2,0,,,,,12
07/27/2015,0,0,16,44,0,0,8,0,0,14,6,,,,,88
07/28/2015,0,0,16,26,0,0,2,0,0,8,0,,,,,52
07/29/2015,2,2,20,66,2,2,14,2,2,16,4,,,,,132
07/30/2015,0,0,14,38,2,0,6,0,2,12,2,,,,,76
07/31/2015,0,0,18,26,0,0,0,0,0,8,0,,,,,52
08/01/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/02/2015,0,0,6,6,0,0,0,0,0,4,0,,,,,16
08/03/2015,2,4,22,72,8,4,4,6,8,16,6,,,,,152
08/04/2015,0,0,14,62,6,2,10,2,6,14,8,,,,,124
08/05/2015,0,0,14,34,0,0,6,0,0,10,4,,,,,68
08/06/2015,0,0,8,36,4,2,4,4,4,6,4,,,,,72
08/07/2015,0,0,18,54,4,0,10,2,2,12,6,,,,,108
08/08/2015,0,0,2,8,0,0,0,0,0,6,0,,,,,16
08/09/2015,0,0,2,8,0,0,2,0,0,4,0,,,,,16
08/10/2015,0,0,10,16,0,0,2,0,0,4,0,,,,,32
08/11/2015,0,0,4,4,0,0,0,0,0,0,0,,,,,8
08/12/2015,0,0,8,12,0,0,2,0,0,2,0,,,,,24
08/13/2015,0,2,14,30,0,0,6,0,0,12,0,,,,,64
08/14/2015,0,0,18,30,0,0,2,0,0,10,0,,,,,60
08/15/2015,0,0,4,10,0,0,2,0,0,4,0,,,,,20
08/16/2015,0,0,2,4,0,0,0,0,0,2,0,,,,,8
08/17/2015,0,0,4,8,0,0,0,0,0,4,0,,,,,16
08/18/2015,0,0,6,14,0,0,2,0,0,4,2,,,,,28
08/19/2015,0,0,12,20,0,0,0,0,0,8,0,,,,,40
08/20/2015,0,2,18,30,0,0,2,0,0,12,0,,,,,64
08/21/2015,0,0,10,20,2,0,2,0,0,4,2,,,,,40
08/22/2015,0,0,2,6,0,0,0,0,0,4,0,,,,,12
08/23/2015,0,0,6,8,0,0,0,0,0,2,0,,,,,16
08/24/2015,0,0,8,16,0,0,0,0,0,8,0,,,,,32
08/25/2015,0,0,4,8,0,0,0,0,0,4,0,,,,,16
08/26/2015,0,0,10,16,0,0,0,0,0,6,0,,,,,32
08/27/2015,0,2,6,14,0,0,4,0,0,6,0,,,,,32
08/28/2015,0,0,10,28,0,0,6,0,0,12,0,,,,,56
08/29/2015,0,0,4,6,0,0,0,0,0,2,0,,,,,12
08/30/2015,0,0,2,8,0,0,0,0,0,6,0,,,,,16
08/31/2015,0,0,10,26,2,0,4,0,2,6,2,,,,,52
09/01/2015,0,0,16,26,0,0,2,0,0,8,0,,,,,52
09/02/2015,0,0,18,34,0,0,2,0,0,12,2,,,,,68
09/03/2015,0,0,12,28,2,0,4,0,2,6,2,,,,,56
09/04/2015,2,2,12,54,2,2,8,2,4,16,4,,,,,108
09/05/2015,0,0,8,18,0,0,2,0,0,6,2,,,,,36
09/06/2015,0,0,2,8,0,0,0,0,0,6,0,,,,,16
09/07/2015,0,0,4,10,0,0,2,0,0,4,0,,,,,20
09/08/2015,0,0,14,24,0,0,4,0,0,6,0,,,,,48
09/09/2015,0,0,12,28,2,0,4,2,2,4,2,,,,,56
09/10/2015,0,0,10,18,0,0,0,0,0,8,0,,,,,36
09/11/2015,0,2,12,20,0,0,2,0,0,8,0,,,,,44
09/12/2015,0,0,2,8,0,0,2,0,0,2,2,,,,,16
09/13/2015,0,0,2,4,0,0,0,0,0,2,0,,,,,8
09/14/2015,0,0,14,26,0,0,2,0,0,10,0,,,,,52
09/15/2015,0,0,4,10,0,0,0,0,0,6,0,,,,,20
09/16/2015,0,0,8,28,2,0,4,0,0,8,6,,,,,56
09/17/2015,0,0,10,30,0,0,8,0,0,12,0,,,,,60
09/18/2015,0,0,8,16,2,0,2,0,0,2,2,,,,,32
09/19/2015,0,0,4,6,0,0,0,0,0,2,0,,,,,12
09/20/2015,0,0,4,4,0,0,0,0,0,0,0,,,,,8
09/21/2015,0,0,12,26,0,0,4,0,0,8,2,,,,,52
09/22/2015,0,0,10,10,0,0,0,0,0,0,0,,,,,20
09/23/2015,0,0,8,16,0,0,4,0,0,4,0,,,,,32
09/24/2015,0,6,14,26,2,0,6,0,0,8,2,,,,,64
09/25/2015,0,0,8,10,0,0,0,0,0,2,0,,,,,20
09/26/2015,0,0,4,4,0,0,0,0,0,0,0,,,,,8
09/27/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/28/2015,0,0,18,34,0,0,6,0,0,8,2,,,,,68
09/29/2015,0,0,10,18,0,0,2,0,0,6,0,,,,,36
09/30/2015,0,0,6,12,0,0,2,0,0,4,0,,,,,24
10/01/2015,2,4,26,54,2,2,4,2,2,12,2,,,,,112
10/02/2015,0,0,16,22,0,0,0,0,0,6,0,,,,,44
10/03/2015,0,0,6,18,0,0,6,0,0,4,2,,,,,36
10/04/2015,0,0,2,6,0,0,2,0,0,2,0,,,,,12
10/05/2015,0,0,6,10,0,0,2,0,0,2,0,,,,,20
10/06/2015,0,0,16,44,4,0,6,2,2,8,6,,,,,88
10/07/2015,0,0,16,24,0,0,0,0,0,8,0,,,,,48
10/08/2015,0,0,10,12,0,0,0,0,0,2,0,,,,,24
10/09/2015,0,0,14,48,4,2,6,4,4,10,4,,,,,96
10/10/2015,0,0,6,6,0,0,0,0,0,0,0,,,,,12
10/11/2015,0,0,8,10,0,0,0,0,0,2,0,,,,,20
10/12/2015,0,0,8,8,0,0,0,0,0,0,0,,,,,16
10/13/2015,0,0,14,20,0,0,2,0,0,4,0,,,,,40
10/14/2015,0,0,8,10,0,0,0,0,0,2,0,,,,,20
10/15/2015,0,0,16,26,0,0,4,0,0,6,0,,,,,52
10/16/2015,0,0,6,8,0,0,0,0,0,2,0,,,,,16
10/17/2015,0,0,6,8,0,0,0,0,0,2,0,,,,,16
10/18/2015,0,0,8,10,0,0,0,0,0,2,0,,,,,20
10/19/2015,0,0,18,24,0,0,0,0,0,6,0,,,,,48
10/20/2015,0,0,8,18,2,0,2,0,0,4,2,,,,,36
10/21/2015,0,0,16,24,0,0,2,0,0,4,2,,,,,48
