Date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,Day.Sum
02/18/2014,12,12,0,0,0,0,0,0,0,0,0,24
02/19/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/20/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/21/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/22/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/23/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/24/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/25/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/26/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/27/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/02/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/05/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/06/2014,0,10,32,8,8,0,0,0,0,0,0,58
03/07/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/09/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/10/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/11/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/12/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/15/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/16/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/17/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/18/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/19/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/20/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/21/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/22/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/23/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/24/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/25/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/26/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/27/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/28/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/29/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/30/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/31/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/01/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/02/2014,0,2,2,0,0,0,0,0,0,0,0,4
04/03/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/04/2014,0,0,0,0,0,0,0,0,0,0,0,0
