Date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,Day.Sum
7/30/2013,12,0,0,12,4,10,2,0,14,0,0,54
7/31/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/2/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/3/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/4/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/6/2013,6,6,6,6,6,8,6,8,8,80,0,140
8/7/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/9/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/13/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/14/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/16/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/17/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/18/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/19/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/20/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/21/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/24/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/26/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/27/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/28/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/29/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/2/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/3/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/4/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/9/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/10/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/13/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/14/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/15/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/16/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/20/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/21/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/26/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/27/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/28/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/29/2013,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/2/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/3/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/4/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/5/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/6/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/9/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2013,4,22,4,4,2,2,4,2,2,4,0,50
10/16/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/17/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/18/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/19/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/20/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/21/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2013,0,0,0,0,0,0,8,0,0,2,0,10
11/3/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/4/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/7/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/8/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/9/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/13/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/14/2013,2,0,0,0,0,0,0,0,4,2,0,8
11/15/2013,4,0,0,0,0,0,2,0,12,6,0,24
11/16/2013,4,0,0,0,0,0,0,0,4,0,0,8
11/17/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/18/2013,0,6,0,0,0,0,0,0,0,0,0,6
11/19/2013,0,2,2,2,4,2,0,2,14,0,0,28
11/20/2013,0,0,0,0,0,0,0,2,2,0,0,4
11/21/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/22/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/23/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/24/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/25/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/2/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2013,4,38,36,6,20,4,0,50,2,0,0,160
12/8/2013,0,2,0,0,0,0,0,0,2,0,0,4
12/9/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2013,4,116,16,4,16,6,0,34,28,8,0,232
12/11/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2013,14,168,34,8,20,2,80,70,18,0,0,414
12/13/2013,2,72,6,4,8,10,0,26,16,0,0,144
12/14/2013,2,48,10,2,8,2,0,16,4,4,0,96
12/15/2013,0,2,0,0,0,0,0,0,2,0,0,4
12/16/2013,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2013,0,38,4,2,4,8,0,2,16,0,0,74
