Date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,Day.Sum
01/24/2014,8,48,16,8,0,0,0,0,0,0,0,80
01/25/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/26/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/27/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/28/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/29/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/30/2014,0,0,0,0,0,0,0,0,0,0,0,0
01/31/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/02/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/03/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/04/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/05/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/06/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/09/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/10/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/11/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/13/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/14/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/15/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/17/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/18/2014,4,0,0,0,0,0,0,0,0,0,0,4
02/19/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/20/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/21/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/22/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/23/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/24/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/25/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/26/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/27/2014,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/02/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/05/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/06/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/07/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/09/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/10/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/11/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/12/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/15/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/16/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/17/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/18/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/19/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/20/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/21/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/22/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/23/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/24/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/25/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/26/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/27/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/28/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/29/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/30/2014,0,0,0,0,0,0,0,0,0,0,0,0
03/31/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/01/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/02/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/03/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/04/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/05/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/06/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/07/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2014,6,0,0,0,0,0,0,0,0,0,0,6
04/09/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/10/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/11/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/12/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/13/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/14/2014,0,0,0,0,0,0,0,0,0,0,0,0
04/15/2014,0,0,0,0,4,0,0,0,0,0,0,4
